"plantid","Year","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note","obs.alive","surv"
"3458_4",2021,4,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3458_4",2022,4,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3459_14",2019,14,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3459_14",2020,14,TRUE,FALSE,FALSE,1,12.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3459_14",2021,14,TRUE,FALSE,FALSE,2,20,0,,,,"","","",FALSE,"",TRUE,TRUE
"3459_14",2022,14,TRUE,TRUE,TRUE,5,14.5,3,1,92,2,"110; 124","has black fungus, 1 umbel clipped, one 1/2 eaten","",FALSE,";",TRUE,TRUE
"3459_14",2022,14,TRUE,TRUE,TRUE,5,14.5,3,2,0,2,"110; 124","has black fungus, 1 umbel clipped, one 1/2 eaten","",FALSE,";",TRUE,TRUE
"3459_14",2023,14,TRUE,TRUE,TRUE,3,16.5,2,2,0,2,"123; 137","","",FALSE,"",TRUE,TRUE
"3459_14",2023,14,TRUE,TRUE,TRUE,3,16.5,2,1,30,2,"123; 137","","",FALSE,"",TRUE,TRUE
"3459_14",2024,14,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3459_4",2018,4,TRUE,FALSE,FALSE,1,4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3459_4",2019,4,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3459_4",2020,4,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3459_4",2021,4,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3459b_4",2022,4,TRUE,FALSE,FALSE,2,15,0,,,,"","","; tag changed after survival gap length NA",TRUE,"",TRUE,TRUE
"3459b_4",2023,4,TRUE,FALSE,FALSE,1,14,0,,,,"","","; tag changed after survival gap length NA",TRUE,"",TRUE,TRUE
"3459b_4",2024,4,TRUE,FALSE,FALSE,1,15,0,,,,"","","; tag changed after survival gap length NA",TRUE,"",TRUE,TRUE
"3460_14",2019,14,TRUE,FALSE,FALSE,5,22,2,,,,"","","",FALSE,"",TRUE,TRUE
"3460_14",2020,14,TRUE,FALSE,FALSE,1,18.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3460_14",2021,14,TRUE,FALSE,FALSE,2,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3460_14",2022,14,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3460_14",2023,14,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3460_4",2018,4,TRUE,FALSE,FALSE,2,8,1,,,,"","","",FALSE,"",TRUE,TRUE
"3460_4",2019,4,TRUE,FALSE,FALSE,1,8.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3460_4",2020,4,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3460_4",2021,4,TRUE,TRUE,TRUE,2,10.5,1,1,74,1,"139","","",FALSE,";;",TRUE,TRUE
"3460_4",2022,4,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3460_4",2023,4,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3461_3",2018,3,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3461_3",2019,3,TRUE,FALSE,FALSE,1,11.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3461_3",2020,3,TRUE,FALSE,FALSE,1,8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3461_3",2021,3,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3461_3",2022,3,TRUE,FALSE,FALSE,1,21,0,,,,"","","",FALSE,"",TRUE,TRUE
"3461_3",2023,3,TRUE,FALSE,FALSE,1,22,0,,,,"","","",FALSE,"",TRUE,TRUE
"3461_3",2024,3,TRUE,FALSE,FALSE,1,17,0,,,,"","accidentally pulled leaf","",FALSE,"",TRUE,TRUE
"3462_3",2018,3,TRUE,FALSE,FALSE,4,16.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3462_3",2019,3,TRUE,FALSE,FALSE,2,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3462_3",2020,3,TRUE,FALSE,FALSE,,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3462_3",2021,3,TRUE,FALSE,FALSE,1,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3462_3",2022,3,TRUE,TRUE,TRUE,6,18,3,3,0,3,"110; 117; 124","","",FALSE,";",TRUE,TRUE
"3462_3",2022,3,TRUE,TRUE,TRUE,6,18,3,1,118,3,"110; 117; 124","","",FALSE,";",TRUE,TRUE
"3462_3",2022,3,TRUE,TRUE,TRUE,6,18,3,2,142,3,"110; 117; 124","","",FALSE,";",TRUE,TRUE
"3462_3",2023,3,TRUE,TRUE,TRUE,3,21,2,2,0,2,"116; 130","","",FALSE,"",TRUE,TRUE
"3462_3",2023,3,TRUE,TRUE,TRUE,3,21,2,1,0,2,"116; 130","","",FALSE,"",TRUE,TRUE
"3462_3",2024,3,TRUE,TRUE,TRUE,1,24.5,1,1,0,1,"110","","",FALSE,"counted on 5-Jun; plant/umbels gone;",TRUE,TRUE
"3463_14",2019,14,TRUE,FALSE,FALSE,1,4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3463_14",2020,14,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3463_14",2021,14,TRUE,FALSE,FALSE,1,7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3463_14",2022,14,TRUE,TRUE,TRUE,2,20.5,1,1,0,1,"124","","",FALSE,";",TRUE,TRUE
"3463_14",2023,14,TRUE,TRUE,FALSE,1,23,0,,,1,"130","","",FALSE,"",TRUE,TRUE
"3463_14",2024,14,TRUE,TRUE,TRUE,2,8.5,1,1,2,1,"110","basal leaf gone","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3463_3",2018,3,TRUE,FALSE,FALSE,1,13.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3463_3",2019,3,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3463_3",2020,3,TRUE,FALSE,FALSE,1,13.6,0,,,,"","","",FALSE,"",TRUE,TRUE
"3463_3",2021,3,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3463_3",2022,3,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3464_14",2019,14,TRUE,FALSE,FALSE,1,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3464_14",2020,14,TRUE,FALSE,FALSE,1,9.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3464_14",2021,14,TRUE,FALSE,FALSE,2,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3464_14",2022,14,TRUE,TRUE,TRUE,1,9.5,1,1,28,1,"145","","",FALSE,";",TRUE,TRUE
"3464_14",2023,14,TRUE,TRUE,TRUE,2,13,1,1,54,1,"123","","",FALSE,"",TRUE,TRUE
"3464_14",2024,14,TRUE,FALSE,FALSE,1,19.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3464_5",2018,5,TRUE,FALSE,FALSE,1,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3464_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3464_5",2020,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3464_5",2021,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3464_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3465_5",2018,5,TRUE,FALSE,FALSE,2,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3465_5",2019,5,TRUE,FALSE,FALSE,1,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3465_5",2020,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3465_5",2021,5,TRUE,FALSE,FALSE,1,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3465_5",2022,5,TRUE,TRUE,TRUE,5,22,2,1,56,2,"124; 131","","",FALSE,";",TRUE,TRUE
"3465_5",2022,5,TRUE,TRUE,TRUE,5,22,2,2,0,2,"124; 131","","",FALSE,";",TRUE,TRUE
"3465_5",2023,5,TRUE,TRUE,TRUE,3,12,2,2,0,2,"116; 130","","",FALSE,"",TRUE,TRUE
"3465_5",2023,5,TRUE,TRUE,TRUE,3,12,2,1,2,2,"116; 130","","",FALSE,"",TRUE,TRUE
"3465_5",2024,5,TRUE,TRUE,TRUE,3,17,2,2,0,2,"131; 131","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3465_5",2024,5,TRUE,TRUE,TRUE,3,17,2,1,6,2,"131; 131","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3465_6",2019,6,TRUE,FALSE,FALSE,1,12.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3465_6",2020,6,TRUE,FALSE,FALSE,1,13.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3465_6",2021,6,TRUE,FALSE,FALSE,1,17.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3465_6",2022,6,TRUE,FALSE,FALSE,1,17.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3465_6",2023,6,TRUE,FALSE,FALSE,1,7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3465_6",2024,6,TRUE,FALSE,FALSE,1,18,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_5",2018,5,TRUE,FALSE,FALSE,1,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_5",2019,5,TRUE,FALSE,FALSE,1,6,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_5",2020,5,TRUE,FALSE,FALSE,1,6.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_5",2021,5,TRUE,FALSE,FALSE,2,10.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_5",2022,5,TRUE,FALSE,FALSE,2,20,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_5",2023,5,TRUE,TRUE,TRUE,2,13,1,1,0,1,"123","think it's seeding?","",FALSE,"",TRUE,TRUE
"3466_5",2024,5,TRUE,TRUE,TRUE,2,16,1,1,0,1,"124","","",FALSE,"counted on 5-Jun; plant/umbels gone;",TRUE,TRUE
"3466_6",2019,6,TRUE,FALSE,FALSE,2,21,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_6",2020,6,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3466_6",2021,6,TRUE,TRUE,TRUE,2,17.5,1,1,10,1,"118","","",FALSE,";;",TRUE,TRUE
"3466_6",2022,6,TRUE,TRUE,TRUE,5,21.5,3,1,120,3,"131; 145; 145","edge of plot","",FALSE,";",TRUE,TRUE
"3466_6",2022,6,TRUE,TRUE,TRUE,5,21.5,3,2,140,3,"131; 145; 145","edge of plot","",FALSE,";",TRUE,TRUE
"3466_6",2022,6,TRUE,TRUE,TRUE,5,21.5,3,3,0,3,"131; 145; 145","edge of plot","",FALSE,";",TRUE,TRUE
"3466_6",2023,6,TRUE,TRUE,TRUE,5,23.5,3,2,0,3,"123; 137; 144","edge of plot","",FALSE,"",TRUE,TRUE
"3466_6",2023,6,TRUE,TRUE,TRUE,5,23.5,3,3,0,3,"123; 137; 144","edge of plot","",FALSE,"",TRUE,TRUE
"3466_6",2023,6,TRUE,TRUE,TRUE,5,23.5,3,1,72,3,"123; 137; 144","edge of plot","",FALSE,"",TRUE,TRUE
"3466_6",2024,6,TRUE,TRUE,TRUE,3,19,2,1,0,2,"110; 138","","",FALSE,"counted on 15-Jun",TRUE,TRUE
"3466_6",2024,6,TRUE,TRUE,TRUE,3,19,2,2,62,2,"110; 138","","",FALSE,"counted on 15-Jun",TRUE,TRUE
"3467_5",2018,5,TRUE,FALSE,FALSE,3,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3467_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3467_5",2020,5,TRUE,FALSE,FALSE,3,10.7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3467_5",2021,5,TRUE,FALSE,FALSE,2,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3467_5",2022,5,TRUE,FALSE,FALSE,5,21,0,,,,"","","",FALSE,"",TRUE,TRUE
"3467_5",2023,5,TRUE,FALSE,FALSE,2,20,0,,,,"","","",FALSE,"",TRUE,TRUE
"3467_5",2024,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3468_14",2019,14,TRUE,FALSE,FALSE,2,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3468_14",2020,14,TRUE,FALSE,FALSE,1,13.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_14",2021,14,TRUE,FALSE,FALSE,2,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_14",2022,14,TRUE,FALSE,FALSE,1,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_14",2023,14,TRUE,FALSE,FALSE,2,20,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_14",2024,14,TRUE,FALSE,FALSE,0,,,,,,"","NPNT; misread of 3486?","",FALSE,"",FALSE,FALSE
"3468_5",2018,5,TRUE,FALSE,FALSE,3,15,1,,,,"","","",FALSE,"",TRUE,TRUE
"3468_5",2019,5,TRUE,FALSE,FALSE,1,14,1,,,,"","gone to seed","",FALSE,"",TRUE,TRUE
"3468_5",2020,5,TRUE,FALSE,FALSE,2,16.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_5",2021,5,TRUE,FALSE,FALSE,1,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_5",2022,5,TRUE,FALSE,FALSE,3,30,0,,,,"","","",FALSE,"",TRUE,TRUE
"3468_5",2023,5,TRUE,TRUE,TRUE,3,14,2,2,0,2,"116; 137","","",FALSE,"",TRUE,TRUE
"3468_5",2023,5,TRUE,TRUE,TRUE,3,14,2,1,8,2,"116; 137","","",FALSE,"",TRUE,TRUE
"3468_5",2024,5,TRUE,TRUE,TRUE,2,18.5,1,1,6,1,"117","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3469_14",2019,14,TRUE,FALSE,FALSE,2,10,1,,,,"","","",FALSE,"",TRUE,TRUE
"3469_14",2020,14,TRUE,FALSE,FALSE,2,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3469_14",2021,14,TRUE,FALSE,FALSE,3,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3469_14",2022,14,TRUE,TRUE,TRUE,4,16.5,2,1,2,2,"117; 131","one umbel clipped ","",FALSE,";",TRUE,TRUE
"3469_14",2022,14,TRUE,TRUE,TRUE,4,16.5,2,2,0,2,"117; 131","one umbel clipped ","",FALSE,";",TRUE,TRUE
"3469_14",2023,14,TRUE,TRUE,TRUE,5,13.5,4,1,16,4,"116; 116; 130; 130","","",FALSE,"",TRUE,TRUE
"3469_14",2023,14,TRUE,TRUE,TRUE,5,13.5,4,2,80,4,"116; 116; 130; 130","","",FALSE,"",TRUE,TRUE
"3469_14",2023,14,TRUE,TRUE,TRUE,5,13.5,4,3,0,4,"116; 116; 130; 130","","",FALSE,"",TRUE,TRUE
"3469_14",2023,14,TRUE,TRUE,TRUE,5,13.5,4,4,0,4,"116; 116; 130; 130","","",FALSE,"",TRUE,TRUE
"3469_14",2024,14,TRUE,TRUE,TRUE,3,17,2,1,34,3,"110; 124; 138","","",FALSE,"counted on 13-Jun; only one umbel",TRUE,TRUE
"3469_5",2018,5,TRUE,FALSE,FALSE,3,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3469_5",2019,5,TRUE,FALSE,FALSE,1,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3469_5",2020,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3469_5",2021,5,TRUE,FALSE,FALSE,5,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3469_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP in 2020, tag pulled in 2022","",FALSE,"",FALSE,FALSE
"3470_5",2018,5,TRUE,FALSE,FALSE,2,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3470_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3470_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3470_5",2021,5,TRUE,TRUE,FALSE,2,10.5,1,,,1,"118","","; imputed survival after gap length NA",TRUE,"",TRUE,TRUE
"3470_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3470_5",2023,5,TRUE,FALSE,FALSE,4,12,2,,,,"","","",FALSE,"",TRUE,TRUE
"3470_5",2024,5,TRUE,TRUE,TRUE,3,12.5,2,1,0,2,"110; 131","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3471_14",2019,14,TRUE,FALSE,FALSE,1,12,0,,,,"","","changed tag; was mis-entered as 3417",TRUE,"",TRUE,TRUE
"3471_14",2020,14,TRUE,FALSE,FALSE,0,,,,,,"","incorrectly entered as 3417 in 2019, no plant","",FALSE,"",FALSE,FALSE
"3471_14",2021,14,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3471_14",2022,14,TRUE,FALSE,FALSE,0,,,,,,"","NP, tag pulled","",FALSE,"",FALSE,FALSE
"3471_5",2018,5,TRUE,FALSE,FALSE,1,13.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3471_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3471_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3471_5",2021,5,TRUE,FALSE,FALSE,1,13.5,0,,,,"","","; imputed survival after gap length NA",TRUE,"",TRUE,TRUE
"3471_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP ","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3471_5",2023,5,TRUE,FALSE,FALSE,1,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3471_5",2024,5,TRUE,FALSE,FALSE,1,,0,,,,"","leaf senesced and not measured","",FALSE,"",TRUE,TRUE
"3472_15",2019,15,TRUE,FALSE,FALSE,1,17,0,,,,"","","",FALSE,"",TRUE,TRUE
"3472_15",2020,15,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3472_15",2021,15,TRUE,FALSE,FALSE,3,18,0,,,,"","","",FALSE,"",TRUE,TRUE
"3472_15",2022,15,TRUE,TRUE,TRUE,5,22,4,1,104,4,"131; 131; 138; 145","","",FALSE,";",TRUE,TRUE
"3472_15",2022,15,TRUE,TRUE,TRUE,5,22,4,2,64,4,"131; 131; 138; 145","","",FALSE,";",TRUE,TRUE
"3472_15",2022,15,TRUE,TRUE,TRUE,5,22,4,3,4,4,"131; 131; 138; 145","","",FALSE,";",TRUE,TRUE
"3472_15",2022,15,TRUE,TRUE,TRUE,5,22,4,4,0,4,"131; 131; 138; 145","","",FALSE,";",TRUE,TRUE
"3472_15",2023,15,TRUE,FALSE,FALSE,7,13,5,,,,"","1 eaten, 1 dead","",FALSE,"",TRUE,TRUE
"3472_15",2024,15,TRUE,FALSE,FALSE,5,27.5,1,,,,"","umbel likely missed in phen","",FALSE,"",TRUE,TRUE
"3472_5",2018,5,TRUE,FALSE,FALSE,1,8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3472_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3472_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3472_5",2021,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3472_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3473_5",2018,5,TRUE,FALSE,FALSE,1,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3473_5",2019,5,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3473_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3473_5",2021,5,TRUE,TRUE,FALSE,2,15,1,,,1,"125","","",FALSE,"",TRUE,TRUE
"3473_5",2022,5,TRUE,TRUE,TRUE,5,16,3,1,52,3,"96; 110; 117","","",FALSE,";",TRUE,TRUE
"3473_5",2022,5,TRUE,TRUE,TRUE,5,16,3,3,0,3,"96; 110; 117","","",FALSE,";",TRUE,TRUE
"3473_5",2022,5,TRUE,TRUE,TRUE,5,16,3,2,46,3,"96; 110; 117","","",FALSE,";",TRUE,TRUE
"3473_5",2023,5,TRUE,FALSE,FALSE,5,14,3,,,,"","","",FALSE,"",TRUE,TRUE
"3473_5",2024,5,TRUE,TRUE,TRUE,4,10,2,1,0,2,"103; 117","","",FALSE,"counted on 5-Jun; detached - pulled? Had 10 fruits developing; exclude from analysis?",TRUE,TRUE
"3474_5",2018,5,TRUE,FALSE,FALSE,2,10,1,,,,"","","",FALSE,"",TRUE,TRUE
"3474_5",2019,5,TRUE,FALSE,FALSE,1,9.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3474_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3474_5",2021,5,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3474_5",2022,5,TRUE,FALSE,FALSE,4,20,0,,,,"","","",FALSE,"",TRUE,TRUE
"3474_5",2023,5,TRUE,FALSE,FALSE,6,17,4,,,,"","","",FALSE,"",TRUE,TRUE
"3474_5",2024,5,TRUE,FALSE,FALSE,2,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3475_14",2019,14,TRUE,FALSE,FALSE,1,7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3475_14",2020,14,TRUE,FALSE,FALSE,,,,,,,"","npnt","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3475_14",2021,14,TRUE,FALSE,FALSE,,,,,,,"","NPNT","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3475_14",2022,14,TRUE,FALSE,FALSE,1,14,0,,,,"","probably a new plant instead (was missing for 2 years)","",FALSE,"",TRUE,TRUE
"3475_14",2023,14,TRUE,TRUE,TRUE,3,16,1,1,108,1,"137","","",FALSE,"",TRUE,TRUE
"3475_14",2024,14,TRUE,FALSE,FALSE,1,22,0,,,,"","","",FALSE,"",TRUE,TRUE
"3475_2",2018,2,TRUE,FALSE,FALSE,2,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3475_2",2019,2,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3475_2",2020,2,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3475_2",2021,2,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3475_2",2022,2,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3476_2",2018,2,TRUE,FALSE,FALSE,2,14.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3476_2",2019,2,TRUE,FALSE,FALSE,1,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3476_2",2020,2,TRUE,FALSE,FALSE,,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3476_2",2021,2,TRUE,FALSE,FALSE,0,,,,,,"","NP, under hose","",FALSE,"",FALSE,FALSE
"3476_2",2022,2,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3476_5",2019,5,TRUE,FALSE,FALSE,2,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3476_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3476_5",2021,5,TRUE,TRUE,FALSE,2,9.5,1,,,1,"118","","",FALSE,"",TRUE,TRUE
"3476_5",2022,5,TRUE,TRUE,TRUE,3,14.5,2,2,0,2,"96; 117","","",FALSE,";",TRUE,TRUE
"3476_5",2022,5,TRUE,TRUE,TRUE,3,14.5,2,1,72,2,"96; 117","","",FALSE,";",TRUE,TRUE
"3476_5",2023,5,TRUE,FALSE,FALSE,9,14,4,,,,"","","",FALSE,"",TRUE,TRUE
"3476_5",2024,5,TRUE,TRUE,TRUE,2,9,1,1,0,1,"117","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3477_2",2018,2,TRUE,FALSE,FALSE,3,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3477_2",2019,2,TRUE,FALSE,FALSE,3,13,1,,,,"","","",FALSE,"",TRUE,TRUE
"3477_2",2020,2,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3477_2",2021,2,TRUE,FALSE,FALSE,3,17,0,,,,"","","",FALSE,"",TRUE,TRUE
"3477_2",2022,2,TRUE,TRUE,TRUE,3,15,1,1,34,1,"138","","",FALSE,";",TRUE,TRUE
"3477_2",2023,2,TRUE,TRUE,FALSE,2,11,1,1,0,1,"130","dead--stalk broken, no seeds","",FALSE,"",TRUE,TRUE
"3477_2",2024,2,TRUE,TRUE,TRUE,2,15,1,1,0,1,"131","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3478_13",2019,13,TRUE,FALSE,FALSE,2,7.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3478_13",2020,13,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3478_13",2021,13,TRUE,FALSE,FALSE,1,13.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3478_13",2022,13,TRUE,FALSE,FALSE,3,15.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3478_13",2023,13,TRUE,FALSE,FALSE,5,15,2,,,,"","","",FALSE,"",TRUE,TRUE
"3478_13",2024,13,TRUE,FALSE,FALSE,3,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3478_15",2018,15,TRUE,FALSE,FALSE,1,21,0,,,,"","","",FALSE,"",TRUE,TRUE
"3478_15",2019,15,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3478_15",2020,15,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
