"plantid","Plot","trt","Year","surv","obs.alive","No.leaves","Leaf.length","No.umbels","edited","proc.note","demo.note"
"3645_1_5J",1,"irrigated",2016,TRUE,TRUE,4,13.5,1,FALSE,,""
"3645_1_5J",1,"irrigated",2017,TRUE,TRUE,4,12.2,1,FALSE,,""
"3645_1_5J",1,"irrigated",2018,TRUE,TRUE,3,19,1,FALSE,,""
"3645_1_5J",1,"irrigated",2019,TRUE,TRUE,2,11,0,FALSE,,""
"3645_1_5J",1,"irrigated",2020,TRUE,TRUE,1,9.6,0,FALSE,,""
"3645_1_5J",1,"irrigated",2021,TRUE,TRUE,1,17,0,FALSE,,""
"3645_1_5J",1,"irrigated",2022,TRUE,TRUE,2,14,1,FALSE,,""
"3645_1_5J",1,"irrigated",2023,TRUE,TRUE,3,17,1,FALSE,,""
"3645_1_5J",1,"irrigated",2024,TRUE,TRUE,2,25,1,FALSE,"","longest leaf gone (measured shorter leaf)"
"3650_1_7E",1,"irrigated",2016,TRUE,TRUE,7,7,2,FALSE,,""
"3650_1_7E",1,"irrigated",2017,FALSE,FALSE,0,,,FALSE,,"No plant/dead?"
"3650_1_7E",1,"irrigated",2018,FALSE,FALSE,0,,,FALSE,,"no plant"
"3650_1_7E",1,"irrigated",2019,FALSE,FALSE,0,,,FALSE,,"NP"
"3650_1_7E",1,"irrigated",2020,FALSE,FALSE,,,,FALSE,,"no plant"
"3650_1_7E",1,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3650_1_7E",1,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3687_1_5I",1,"irrigated",2016,TRUE,TRUE,3,12,0,FALSE,,""
"3687_1_5I",1,"irrigated",2017,FALSE,FALSE,0,,,FALSE,,"No plant/dead?"
"3687_1_5I",1,"irrigated",2018,FALSE,FALSE,,,,FALSE,,"no plant no tag"
"3687_1_5I",1,"irrigated",2019,FALSE,FALSE,0,,,FALSE,,"NPNT"
"3687b_1_5I",1,"irrigated",2020,TRUE,TRUE,1,10.1,0,TRUE,"NA; tag modified for gap",""
"3687b_1_5I",1,"irrigated",2021,TRUE,TRUE,2,18,0,TRUE,"NA; tag modified for gap",""
"3687b_1_5I",1,"irrigated",2022,TRUE,TRUE,1,14,0,TRUE,"NA; tag modified for gap",""
"3687b_1_5I",1,"irrigated",2023,TRUE,TRUE,2,14,1,TRUE,"NA; tag modified for gap",""
"3687b_1_5I",1,"irrigated",2024,TRUE,TRUE,2,13,1,FALSE,"",""
"3692_1_7E",1,"irrigated",2016,TRUE,TRUE,19,10.4,1,FALSE,,""
"3692_1_7E",1,"irrigated",2017,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","No plant/dead?"
"3692_1_7E",1,"irrigated",2018,TRUE,TRUE,2,6.5,0,FALSE,,""
"3692_1_7E",1,"irrigated",2019,TRUE,TRUE,1,8.5,0,FALSE,,""
"3692_1_7E",1,"irrigated",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3692_1_7E",1,"irrigated",2021,TRUE,TRUE,1,8,0,FALSE,,""
"3692_1_7E",1,"irrigated",2022,TRUE,TRUE,1,16,0,FALSE,,""
"3692_1_7E",1,"irrigated",2023,TRUE,TRUE,2,9.5,1,FALSE,,""
"3692_1_7E",1,"irrigated",2024,TRUE,TRUE,1,13,1,FALSE,"",""
"3698_1_5J",1,"irrigated",2023,TRUE,TRUE,1,17.5,0,FALSE,,""
"3698_1_5J",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3723_1_15D",1,"irrigated",2021,TRUE,TRUE,1,12,0,FALSE,,""
"3723_1_15D",1,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3723_1_15D",1,"irrigated",2023,TRUE,TRUE,1,11,0,FALSE,,""
"3723_1_15D",1,"irrigated",2024,TRUE,TRUE,1,13,0,FALSE,"",""
"3728_1_4D",1,"irrigated",2021,TRUE,TRUE,1,10,0,FALSE,,""
"3728_1_4D",1,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3728_1_4D",1,"irrigated",2023,TRUE,TRUE,2,16,1,FALSE,,""
"3728_1_4D",1,"irrigated",2024,TRUE,TRUE,3,16,1,FALSE,"",""
"3741_1_5I",1,"irrigated",2021,TRUE,TRUE,6,16,1,FALSE,,""
"3741_1_5I",1,"irrigated",2022,TRUE,TRUE,6,19.5,3,FALSE,,""
"3741_1_5I",1,"irrigated",2023,TRUE,TRUE,8,18.5,6,FALSE,,""
"3741_1_5I",1,"irrigated",2024,TRUE,TRUE,5,16,5,FALSE,"",""
"3744_1_8A",1,"irrigated",2021,TRUE,TRUE,2,12,0,FALSE,,""
"3744_1_8A",1,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3744_1_8A",1,"irrigated",2023,TRUE,TRUE,2,20.5,1,FALSE,,""
"3744_1_8A",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3763_1_12A",1,"irrigated",2021,TRUE,TRUE,1,18,0,FALSE,,""
"3763_1_12A",1,"irrigated",2022,TRUE,TRUE,1,11.5,1,FALSE,,""
"3763_1_12A",1,"irrigated",2023,TRUE,TRUE,5,16.5,3,FALSE,,""
"3763_1_12A",1,"irrigated",2024,TRUE,TRUE,6,17,4,FALSE,"",""
"3772_1_1I",1,"irrigated",2021,TRUE,TRUE,1,12.5,1,FALSE,,""
"3772_1_1I",1,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3772_1_1I",1,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3779_1_14B",1,"irrigated",2021,TRUE,TRUE,2,13,1,FALSE,,""
"3779_1_14B",1,"irrigated",2022,TRUE,TRUE,3,20.5,2,FALSE,,""
"3779_1_14B",1,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"3779_1_14B",1,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3782_1_0J",1,"irrigated",2023,TRUE,TRUE,2,23,1,FALSE,,"not new, separate from 3814/found both"
"3782_1_0J",1,"irrigated",2024,TRUE,TRUE,1,20,0,FALSE,"",""
"3814_1_0J",1,"irrigated",2017,TRUE,TRUE,3,6.5,1,FALSE,,""
"3814_1_0J",1,"irrigated",2018,TRUE,TRUE,3,11.5,1,FALSE,,""
"3814_1_0J",1,"irrigated",2019,TRUE,TRUE,2,10.5,0,FALSE,,"one leaf partially eaten"
"3814_1_0J",1,"irrigated",2020,TRUE,TRUE,1,12.2,0,FALSE,,"new tag: 3782"
"3814_1_0J",1,"irrigated",2021,TRUE,TRUE,2,15,2,FALSE,,"TAG IS 3782"
"3814_1_0J",1,"irrigated",2022,TRUE,TRUE,1,14,2,FALSE,,"Tag is 3782"
"3814_1_0J",1,"irrigated",2023,TRUE,TRUE,3,15,2,FALSE,,"In 2021, said tag was 3782, but found both tags this year! 3782 entered on new tags sheet, but is NOT new"
"3814_1_0J",1,"irrigated",2024,TRUE,TRUE,4,14,2,FALSE,"","recorded as 3782 in phen"
"3821_1_4A",1,"irrigated",2017,TRUE,TRUE,4,24,1,FALSE,,""
"3821_1_4A",1,"irrigated",2018,TRUE,TRUE,2,16,1,FALSE,,""
"3821_1_4A",1,"irrigated",2019,TRUE,TRUE,2,12,1,FALSE,,""
"3821_1_4A",1,"irrigated",2020,TRUE,TRUE,3,14.5,2,FALSE,,""
"3821_1_4A",1,"irrigated",2021,TRUE,TRUE,4,17,2,FALSE,,""
"3821_1_4A",1,"irrigated",2022,TRUE,TRUE,5,22,3,FALSE,,""
"3821_1_4A",1,"irrigated",2023,TRUE,TRUE,2,17,2,FALSE,,"not on pehnology sheet"
"3821_1_4A",1,"irrigated",2024,TRUE,TRUE,3,17.5,2,FALSE,"","not in phen because on boundary"
"3845_1_7G",1,"irrigated",2016,TRUE,TRUE,3,6,2,FALSE,,""
"3845_1_7G",1,"irrigated",2017,TRUE,TRUE,1,10,0,FALSE,,""
"3845_1_7G",1,"irrigated",2018,TRUE,TRUE,2,15.5,0,FALSE,,""
"3845_1_7G",1,"irrigated",2019,TRUE,TRUE,2,10,1,FALSE,,""
"3845_1_7G",1,"irrigated",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3845_1_7G",1,"irrigated",2021,TRUE,TRUE,1,16,0,FALSE,,""
"3845_1_7G",1,"irrigated",2022,TRUE,TRUE,2,12.5,1,FALSE,,""
"3845_1_7G",1,"irrigated",2023,TRUE,TRUE,1,20,0,FALSE,,""
"3845_1_7G",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NP; moss"
"3850_1_17E",1,"irrigated",2021,TRUE,TRUE,2,13.5,0,FALSE,,""
"3850_1_17E",1,"irrigated",2022,TRUE,TRUE,1,19.5,0,FALSE,,""
"3850_1_17E",1,"irrigated",2023,TRUE,TRUE,2,14,1,FALSE,,""
"3850_1_17E",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3860_1_3D",1,"irrigated",2016,TRUE,TRUE,3,8.2,3,FALSE,,""
"3860_1_3D",1,"irrigated",2017,TRUE,TRUE,4,12.5,1,FALSE,,""
"3860_1_3D",1,"irrigated",2018,TRUE,TRUE,2,12.5,0,FALSE,,""
"3860_1_3D",1,"irrigated",2019,TRUE,TRUE,1,8,0,FALSE,,""
"3860_1_3D",1,"irrigated",2020,TRUE,TRUE,2,12.5,0,FALSE,,""
"3860_1_3D",1,"irrigated",2021,TRUE,TRUE,1,13,0,FALSE,,""
"3860_1_3D",1,"irrigated",2022,TRUE,TRUE,7,21,0,FALSE,,""
"3860_1_3D",1,"irrigated",2023,TRUE,TRUE,2,18,1,FALSE,,""
"3860_1_3D",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3871_1_8J",1,"irrigated",2016,TRUE,TRUE,9,9.5,1,FALSE,,""
"3871_1_8J",1,"irrigated",2017,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NP/NT"
"3871_1_8J",1,"irrigated",2018,TRUE,TRUE,4,16.5,1,FALSE,,""
"3871_1_8J",1,"irrigated",2019,TRUE,TRUE,1,11,0,FALSE,,""
"3871_1_8J",1,"irrigated",2020,FALSE,FALSE,,,,FALSE,,"NPNT"
"3871_1_8J",1,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3871_1_8J",1,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3875_1_9B",1,"irrigated",2016,TRUE,TRUE,7,13.2,3,FALSE,,""
"3875_1_9B",1,"irrigated",2017,TRUE,TRUE,2,16,0,FALSE,,""
"3875_1_9B",1,"irrigated",2018,TRUE,TRUE,1,8,0,FALSE,,""
"3875_1_9B",1,"irrigated",2019,TRUE,TRUE,1,14,0,FALSE,,""
"3875_1_9B",1,"irrigated",2020,TRUE,TRUE,1,15,0,FALSE,,""
"3875_1_9B",1,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3875_1_9B",1,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3878_1_9E",1,"irrigated",2016,TRUE,TRUE,6,12.2,1,FALSE,,""
"3878_1_9E",1,"irrigated",2017,FALSE,FALSE,,,,FALSE,,"NP/NT"
"3878_1_9E",1,"irrigated",2018,FALSE,FALSE,,,,FALSE,,"NP/NT"
"3878_1_9E",1,"irrigated",2019,FALSE,FALSE,0,,,FALSE,,"NP, found tag"
"3878_1_9E",1,"irrigated",2020,FALSE,FALSE,,,,FALSE,,"no plant"
"3878_1_9E",1,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3878_1_9E",1,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3879_1_3D",1,"irrigated",2016,TRUE,TRUE,4,17,1,FALSE,,""
"3879_1_3D",1,"irrigated",2017,TRUE,TRUE,3,14.5,1,FALSE,,""
"3879_1_3D",1,"irrigated",2018,TRUE,TRUE,3,12.5,1,FALSE,,""
"3879_1_3D",1,"irrigated",2019,TRUE,TRUE,1,10,1,FALSE,,""
"3879_1_3D",1,"irrigated",2020,TRUE,TRUE,1,13.7,0,FALSE,,""
"3879_1_3D",1,"irrigated",2021,TRUE,TRUE,1,18,0,FALSE,,""
"3879_1_3D",1,"irrigated",2022,TRUE,TRUE,2,15,1,FALSE,,""
"3879_1_3D",1,"irrigated",2023,TRUE,TRUE,2,22,1,FALSE,,""
"3879_1_3D",1,"irrigated",2024,TRUE,TRUE,8,17.5,3,FALSE,"",""
"3902_1_15J",1,"irrigated",2021,TRUE,TRUE,1,12,0,FALSE,,""
"3902_1_15J",1,"irrigated",2022,TRUE,TRUE,1,20.5,0,FALSE,,""
"3902_1_15J",1,"irrigated",2023,TRUE,TRUE,2,7,1,FALSE,,""
"3902_1_15J",1,"irrigated",2024,TRUE,TRUE,1,20.5,0,FALSE,"","accidentally pulled when measuring"
"3930_1_8G",1,"irrigated",2016,TRUE,TRUE,3,12.2,0,FALSE,,""
"3930_1_8G",1,"irrigated",2017,TRUE,TRUE,3,16,0,FALSE,,""
"3930_1_8G",1,"irrigated",2018,TRUE,TRUE,4,17.5,2,FALSE,,""
"3930_1_8G",1,"irrigated",2019,TRUE,TRUE,2,13,0,FALSE,,""
"3930_1_8G",1,"irrigated",2020,TRUE,TRUE,1,15.6,0,FALSE,,""
"3930_1_8G",1,"irrigated",2021,TRUE,TRUE,3,21,0,FALSE,,""
"3930_1_8G",1,"irrigated",2022,TRUE,TRUE,5,17,3,FALSE,,""
"3930_1_8G",1,"irrigated",2023,TRUE,TRUE,3,18,2,FALSE,,""
"3930_1_8G",1,"irrigated",2024,TRUE,TRUE,1,20.5,0,FALSE,"",""
"3935_1_4I",1,"irrigated",2016,TRUE,TRUE,3,9.5,0,FALSE,,""
"3935_1_4I",1,"irrigated",2017,TRUE,TRUE,2,15,0,FALSE,,""
"3935_1_4I",1,"irrigated",2018,TRUE,TRUE,1,15.5,0,FALSE,,""
"3935_1_4I",1,"irrigated",2019,TRUE,FALSE,0,0,0,TRUE,"NA; survival imputed based on subsq. record","NP"
"3935_1_4I",1,"irrigated",2020,TRUE,TRUE,1,12.1,0,FALSE,,""
"3935_1_4I",1,"irrigated",2021,TRUE,TRUE,2,18,0,FALSE,,""
"3935_1_4I",1,"irrigated",2022,TRUE,TRUE,4,17,2,FALSE,,""
"3935_1_4I",1,"irrigated",2023,TRUE,TRUE,4,22,2,FALSE,,""
"3935_1_4I",1,"irrigated",2024,TRUE,TRUE,1,,1,FALSE,"","found pulled without leaf"
"3982_1_8B",1,"irrigated",2017,TRUE,TRUE,1,8,0,FALSE,,""
"3982_1_8B",1,"irrigated",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3982_1_8B",1,"irrigated",2019,TRUE,TRUE,1,8.5,0,FALSE,,"yes plant"
"3982_1_8B",1,"irrigated",2020,FALSE,FALSE,,,,FALSE,,"no plant"
"3982_1_8B",1,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3982_1_8B",1,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"7505_1_16D",1,"irrigated",2022,TRUE,TRUE,1,21,0,FALSE,,""
"7505_1_16D",1,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"7505_1_16D",1,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"7515_1_9B",1,"irrigated",2023,TRUE,TRUE,1,7,0,FALSE,,""
"7515_1_9B",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"7517_1_5F",1,"irrigated",2023,TRUE,TRUE,1,7,0,FALSE,,""
"7517_1_5F",1,"irrigated",2024,TRUE,TRUE,2,7,0,FALSE,"",""
"7533_1_2F",1,"irrigated",2022,TRUE,TRUE,1,21,0,FALSE,,""
"7533_1_2F",1,"irrigated",2023,TRUE,TRUE,2,17,1,FALSE,,""
"7533_1_2F",1,"irrigated",2024,TRUE,TRUE,2,16,0,FALSE,"",""
"7534_1_4F",1,"irrigated",2023,TRUE,TRUE,1,8.5,0,FALSE,,""
"7534_1_4F",1,"irrigated",2024,TRUE,TRUE,1,9,0,FALSE,"","accidentally pulled leaf"
"7535_1_7I",1,"irrigated",2022,TRUE,TRUE,1,7,0,FALSE,,""
"7535_1_7I",1,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"7535_1_7I",1,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"7536_1_10J",1,"irrigated",2022,TRUE,TRUE,1,10,1,FALSE,,""
"7536_1_10J",1,"irrigated",2023,TRUE,TRUE,1,11,1,FALSE,,""
"7536_1_10J",1,"irrigated",2024,TRUE,TRUE,2,12.5,1,FALSE,"",""
"7562_1_10F",1,"irrigated",2022,TRUE,TRUE,1,11.5,1,FALSE,,""
"7562_1_10F",1,"irrigated",2023,TRUE,TRUE,1,17.5,1,FALSE,,""
"7562_1_10F",1,"irrigated",2024,TRUE,TRUE,3,11.5,1,FALSE,"",""
"7567_1_5F",1,"irrigated",2023,TRUE,TRUE,1,7,0,FALSE,,""
"7567_1_5F",1,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"7583_1_5F",1,"irrigated",2023,TRUE,TRUE,1,7,0,FALSE,,""
"7583_1_5F",1,"irrigated",2024,TRUE,TRUE,1,10,0,FALSE,"",""
"7599_1_0G",1,"irrigated",2022,TRUE,TRUE,1,20.5,0,FALSE,,""
"7599_1_0G",1,"irrigated",2023,TRUE,TRUE,1,16,1,FALSE,,""
"7599_1_0G",1,"irrigated",2024,TRUE,TRUE,1,20.5,0,FALSE,"",""
"7610_1_5E",1,"irrigated",2024,TRUE,TRUE,1,9.5,0,FALSE,"","measured shriveled leaf"
"7617_1_6J",1,"irrigated",2024,TRUE,TRUE,2,17,1,FALSE,"","YSP in phen"
"7618_1_2A",1,"irrigated",2024,TRUE,TRUE,1,6.5,0,FALSE,"",""
"7630_1_3E",1,"irrigated",2024,TRUE,TRUE,1,8,0,FALSE,"",""
"7633_1_5G",1,"irrigated",2024,TRUE,TRUE,1,5,0,FALSE,"",""
"7636_1_4H",1,"irrigated",2024,TRUE,TRUE,1,6,0,FALSE,"",""
"7641_1_4C",1,"irrigated",2024,TRUE,TRUE,1,9,0,FALSE,"",""
"3013_2_3I",2,"control",2017,TRUE,TRUE,1,9.5,0,FALSE,,""
"3013_2_3I",2,"control",2018,TRUE,TRUE,2,13.5,0,FALSE,,""
"3013_2_3I",2,"control",2019,TRUE,TRUE,1,8.5,0,FALSE,,""
"3013_2_3I",2,"control",2020,TRUE,TRUE,1,9.8,0,FALSE,,""
"3013_2_3I",2,"control",2021,TRUE,TRUE,2,12,0,FALSE,,""
"3013_2_3I",2,"control",2022,TRUE,TRUE,1,13,1,FALSE,,""
"3013_2_3I",2,"control",2023,TRUE,TRUE,1,23,1,FALSE,,"dead umbel. Did not track phenology."
"3013_2_3I",2,"control",2024,TRUE,TRUE,2,12.5,1,FALSE,"",""
"3053_2_14B",2,"control",2021,TRUE,TRUE,1,15,2,FALSE,"umbels dead","umbles dead"
"3053_2_14B",2,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3053_2_14B",2,"control",2023,TRUE,TRUE,1,13,0,FALSE,,""
"3053_2_14B",2,"control",2024,,FALSE,0,,,FALSE,"","NP"
"3155_2_16A",2,"control",2019,TRUE,TRUE,1,12.5,0,FALSE,,""
"3155_2_16A",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3155_2_16A",2,"control",2021,TRUE,TRUE,1,13.5,1,FALSE,,"umble eaten"
"3155_2_16A",2,"control",2022,TRUE,TRUE,2,15,1,FALSE,,""
"3155_2_16A",2,"control",2023,TRUE,TRUE,4,13,2,FALSE,,""
"3155_2_16A",2,"control",2024,TRUE,TRUE,2,18.5,1,FALSE,"",""
"3156_2_11E",2,"control",2019,TRUE,TRUE,3,7,2,FALSE,,""
"3156_2_11E",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3156_2_11E",2,"control",2021,TRUE,TRUE,2,17,2,FALSE,,""
"3156_2_11E",2,"control",2022,TRUE,TRUE,2,6,2,FALSE,,""
"3156_2_11E",2,"control",2023,TRUE,TRUE,2,10,2,FALSE,,"untagged plant next to it"
"3156_2_11E",2,"control",2024,TRUE,TRUE,1,11.5,0,FALSE,"","accidentally pulled when measured"
"3157_2_18E",2,"control",2019,TRUE,TRUE,3,10,2,FALSE,,""
"3157_2_18E",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3157_2_18E",2,"control",2021,TRUE,TRUE,6,10,2,FALSE,,""
"3157_2_18E",2,"control",2022,TRUE,TRUE,5,16,3,FALSE,,""
"3157_2_18E",2,"control",2023,TRUE,TRUE,2,11,1,FALSE,,""
"3157_2_18E",2,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3159_2_13H",2,"control",2019,TRUE,TRUE,3,8,2,FALSE,,""
"3159_2_13H",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3159_2_13H",2,"control",2021,TRUE,TRUE,5,16.5,3,FALSE,,""
"3159_2_13H",2,"control",2022,TRUE,TRUE,6,14,2,FALSE,,""
"3159_2_13H",2,"control",2023,TRUE,TRUE,10,15,6,FALSE,,"all seeding are same height"
"3159_2_13H",2,"control",2024,TRUE,TRUE,3,12,1,FALSE,"",""
"3160_2_10H",2,"control",2019,TRUE,TRUE,1,10.5,0,FALSE,,""
"3160_2_10H",2,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3160_2_10H",2,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3160_2_10H",2,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3161_2_10H",2,"control",2019,TRUE,TRUE,1,11,1,FALSE,,""
"3161_2_10H",2,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3161_2_10H",2,"control",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3161_2_10H",2,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3162_2_11I",2,"control",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3162_2_11I",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3162_2_11I",2,"control",2021,TRUE,TRUE,1,9,1,FALSE,,"umble eaten"
"3162_2_11I",2,"control",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3162_2_11I",2,"control",2023,TRUE,TRUE,1,8,0,FALSE,,""
"3162_2_11I",2,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3163_2_11D",2,"control",2019,TRUE,TRUE,1,8,1,FALSE,,""
"3163_2_11D",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3163_2_11D",2,"control",2021,TRUE,TRUE,3,16.5,2,FALSE,,""
"3163_2_11D",2,"control",2022,TRUE,TRUE,2,15,1,FALSE,,""
"3163_2_11D",2,"control",2023,TRUE,TRUE,1,13,1,FALSE,,"umbel chewed off; not tracking phenology."
"3163_2_11D",2,"control",2024,,FALSE,0,,,FALSE,"","NP"
"3164_2_14B",2,"control",2019,TRUE,TRUE,1,11,0,FALSE,,""
"3164_2_14B",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3164_2_14B",2,"control",2021,TRUE,TRUE,4,15.5,2,FALSE,,""
"3164_2_14B",2,"control",2022,TRUE,TRUE,1,10,1,FALSE,,""
"3164_2_14B",2,"control",2023,TRUE,TRUE,2,16,1,FALSE,,""
"3164_2_14B",2,"control",2024,,FALSE,0,,,FALSE,"","NP"
"3166_2_12B",2,"control",2019,TRUE,TRUE,3,8.5,2,FALSE,,""
"3166_2_12B",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3166_2_12B",2,"control",2021,TRUE,TRUE,4,14,1,FALSE,,""
"3166_2_12B",2,"control",2022,TRUE,TRUE,2,12.5,2,FALSE,,""
"3166_2_12B",2,"control",2023,TRUE,TRUE,4,12.5,3,FALSE,,""
"3166_2_12B",2,"control",2024,TRUE,TRUE,1,14.5,0,FALSE,"","more in 12D"
"3167_2_15B",2,"control",2019,TRUE,TRUE,1,15.5,0,FALSE,,""
"3167_2_15B",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3167_2_15B",2,"control",2021,TRUE,TRUE,7,10,3,FALSE,,""
"3167_2_15B",2,"control",2022,TRUE,TRUE,3,12.5,2,FALSE,,""
"3167_2_15B",2,"control",2023,TRUE,TRUE,1,19.5,0,FALSE,,""
"3167_2_15B",2,"control",2024,TRUE,TRUE,0,,,FALSE,"","pulled red toothpick here"
"3168_2_13J",2,"control",2019,TRUE,TRUE,1,3.5,1,FALSE,,""
"3168_2_13J",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3168_2_13J",2,"control",2021,TRUE,TRUE,2,14,1,FALSE,,""
"3168_2_13J",2,"control",2022,TRUE,TRUE,2,19,0,FALSE,,""
"3168_2_13J",2,"control",2023,TRUE,TRUE,3,8,2,FALSE,,""
"3168_2_13J",2,"control",2024,TRUE,TRUE,1,14,1,FALSE,"",""
"3169_2_12J",2,"control",2019,TRUE,TRUE,2,12.5,0,FALSE,,""
"3169_2_12J",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3169_2_12J",2,"control",2021,TRUE,TRUE,1,12.5,0,FALSE,,""
"3169_2_12J",2,"control",2022,TRUE,TRUE,3,9,2,FALSE,,""
"3169_2_12J",2,"control",2023,TRUE,TRUE,2,11,1,FALSE,,""
"3169_2_12J",2,"control",2024,TRUE,TRUE,1,10,0,FALSE,"",""
"3171_2_11F",2,"control",2019,TRUE,TRUE,2,14,1,FALSE,,"one leaf partially eaten"
"3171_2_11F",2,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3171_2_11F",2,"control",2021,FALSE,FALSE,,,,FALSE,,"NT, new tag is 3588"
"3171_2_11F",2,"control",2022,FALSE,FALSE,0,,,FALSE,,"NP and tag pulled. In 2021 given new tag 3588, but in 2022 it is separate from 3588"
"3172_2_17A",2,"control",2019,TRUE,TRUE,2,10.5,1,FALSE,,""
"3172_2_17A",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3172_2_17A",2,"control",2021,TRUE,TRUE,2,17.5,1,FALSE,,"umble eaten"
"3172_2_17A",2,"control",2022,TRUE,TRUE,3,13,2,FALSE,,""
"3172_2_17A",2,"control",2023,TRUE,TRUE,2,14,2,FALSE,,""
"3172_2_17A",2,"control",2024,,FALSE,0,,,FALSE,"","NP"
"3173_2_14B",2,"control",2019,TRUE,TRUE,1,12,1,FALSE,,""
"3173_2_14B",2,"control",2020,FALSE,FALSE,,,,FALSE,,""
"3173_2_14B",2,"control",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3173_2_14B",2,"control",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3173_2_14B",2,"control",2023,FALSE,FALSE,,,,FALSE,,"NPNT > 2 years."
"3173_2_14B",2,"control",2024,,FALSE,0,,,FALSE,"","NPNT"
"3175_2_15A",2,"control",2019,TRUE,TRUE,1,9,0,FALSE,,""
"3175_2_15A",2,"control",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
