survey.date,plot,tag,xcoor,ycoor,no.closed,no.unfurling,no.partial,no.flat,no.open,no.olp,no.seeding,no.dead,no.eaten,notes
6/10/2021,15,3489,14,G,0,0,0,0,0,0,0,1,0,
6/10/2021,15,3757,13,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3395,16,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3738,17,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3481,15,H,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3491,17,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3372,19,C,0,0,0,0,0,0,1,1,0,
6/10/2021,15,3047,14,J,0,0,0,0,0,0,0,2,0,
6/10/2021,15,3740,13,J,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3076,13,H,0,0,0,0,0,0,0,1,0,
6/10/2021,15,3485,3,A,0,0,0,0,0,0,0,2,0,
6/10/2021,15,3686,16,H,0,0,0,0,0,0,2,0,0,
6/10/2021,15,3612,12,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3479,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3760,8,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3581,15,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3892,0,B,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3371,14,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3495,12,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3423,2,I,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3052,3,J,0,0,0,0,0,0,1,0,0,
6/10/2021,15,3332,5,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3014,9,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,15,3436,12,H,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3659,4,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3065,2,F,0,0,0,0,0,0,0,5,0,
6/16/2021,15,3341,3,H,0,0,0,0,0,0,1,1,0,
6/16/2021,15,3068,6,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3417,6,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3673,10,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3354,11,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3500,10,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3774,9,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3397,11,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3083,7,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3863,8,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3095,6,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3297,12,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3882,2,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3393,0,J,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3427,1,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3455,15,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3391,16,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3116,16,C,0,0,0,0,0,0,2,2,0,
6/16/2021,15,3377,14,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3489,14,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3757,13,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3395,16,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3738,17,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3481,15,H,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3491,17,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3372,19,C,0,0,0,0,0,0,1,1,0,
6/16/2021,15,3047,14,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3740,13,J,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3076,13,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3485,3,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3686,16,H,0,0,0,0,0,0,2,0,0,
6/16/2021,15,3612,12,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3479,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3760,8,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3581,15,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3892,0,B,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3371,14,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3495,12,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3423,2,I,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3052,3,J,0,0,0,0,0,0,1,0,0,
6/16/2021,15,3332,5,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3014,9,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,15,3436,12,H,0,0,0,0,0,0,1,0,0,
4/14/2021,7,3453,0,C,0,1,0,0,0,0,0,0,0,
4/22/2021,7,3453,0,C,0,0,1,0,0,0,0,0,0,
4/22/2021,7,3450,4,H,0,1,0,0,0,0,0,0,0,
4/30/2021,7,3453,0,C,0,0,0,1,1,0,0,0,0,
4/30/2021,7,5049,2,D,0,0,1,0,0,0,0,0,0,
4/30/2021,7,3450,4,H,0,0,0,0,1,0,0,0,0,
4/30/2021,7,3089,5,I,0,0,0,1,0,0,0,0,0,
4/30/2021,7,3874,8,C,1,0,0,0,1,0,0,0,0,
4/30/2021,7,5047,9,B,0,0,1,0,0,0,0,0,0,
4/30/2021,7,3298,9,C,1,0,0,1,0,0,0,0,0,
4/30/2021,7,3866,10,B,0,0,0,1,0,0,0,0,0,
5/7/2021,7,3453,0,C,0,0,0,0,2,0,0,0,0,
5/7/2021,7,5049,2,D,0,0,0,0,0,0,1,0,0,
5/7/2021,7,3450,4,H,0,0,0,0,1,0,0,0,0,
5/7/2021,7,3089,5,I,0,0,0,0,1,0,0,0,0,
5/7/2021,7,3874,8,C,0,1,0,0,0,0,1,0,0,
5/7/2021,7,5047,9,B,0,0,0,0,1,0,0,0,0,
5/7/2021,7,3298,9,C,0,0,1,0,1,0,0,0,0,
5/7/2021,7,3866,10,B,0,0,0,0,1,0,0,0,0,
5/7/2021,7,3994,9,J,0,0,0,1,1,0,0,0,0,
5/11/2021,7,3453,0,C,0,0,0,0,1,1,0,0,0,
5/11/2021,7,5049,2,D,0,0,0,0,0,0,0,1,0,
5/11/2021,7,3450,4,H,0,0,0,0,1,0,0,0,0,
5/11/2021,7,3089,5,I,0,0,0,0,0,1,0,0,0,
5/11/2021,7,3874,8,C,0,1,0,0,0,0,0,1,0,
5/11/2021,7,5047,9,B,0,0,0,0,1,0,0,0,0,
5/11/2021,7,3298,9,C,0,1,0,0,1,0,0,0,0,
5/11/2021,7,3866,10,B,0,0,0,0,0,1,0,0,0,
5/11/2021,7,3994,9,J,0,0,0,0,2,0,0,0,0,
5/20/2021,7,3453,0,C,0,0,0,0,0,0,1,1,0,
5/20/2021,7,5049,2,D,0,0,0,0,0,0,0,1,0,
5/20/2021,7,3450,4,H,0,0,0,0,0,0,0,1,0,
5/20/2021,7,3089,5,I,0,0,0,0,0,0,0,1,0,
5/20/2021,7,3874,8,C,0,0,0,0,0,0,0,2,0,
5/20/2021,7,5047,9,B,0,0,0,0,0,0,0,1,0,
5/20/2021,7,3298,9,C,0,0,0,0,0,1,0,0,0,
5/20/2021,7,3866,10,B,0,0,0,0,0,0,0,1,0,
5/20/2021,7,3994,9,J,0,0,0,0,0,2,0,0,0,
5/27/2021,7,3453,0,C,0,0,0,0,0,0,1,1,0,
5/27/2021,7,5049,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,7,3450,4,H,0,0,0,0,0,0,0,1,0,
5/27/2021,7,3089,5,I,0,0,0,0,0,0,0,1,0,
5/27/2021,7,3874,8,C,0,0,0,0,0,0,0,2,0,
5/27/2021,7,5047,9,B,0,0,0,0,0,0,0,1,0,
5/27/2021,7,3298,9,C,0,0,0,0,0,0,1,1,0,
5/27/2021,7,3866,10,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,7,3994,9,J,0,0,0,0,0,0,1,1,0,
6/4/2021,7,3453,0,C,0,0,0,0,0,0,1,1,0,
6/4/2021,7,5049,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,7,3450,4,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,7,3089,5,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,7,3874,8,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,7,5047,9,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,7,3298,9,C,0,0,0,0,0,0,1,1,0,
6/4/2021,7,3866,10,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,7,3994,9,J,0,0,0,0,0,0,0,2,0,
6/10/2021,7,3453,0,C,0,0,0,0,0,0,1,1,0,
6/10/2021,7,5049,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,7,3450,4,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,7,3089,5,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,7,3874,8,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,7,5047,9,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,7,3298,9,C,0,0,0,0,0,0,1,1,0,
6/10/2021,7,3866,10,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,7,3994,9,J,0,0,0,0,0,0,0,2,0,
6/16/2021,7,3453,0,C,0,0,0,0,0,0,1,1,0,
6/16/2021,7,5049,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,7,3450,4,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,7,3089,5,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,7,3874,8,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,7,5047,9,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,7,3298,9,C,0,0,0,0,0,0,1,1,0,
6/16/2021,7,3866,10,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,7,3994,9,J,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/7/2021,9,3143,14,T,0,0,0,0,1,0,0,0,0,
5/11/2021,9,3143,14,T,1,0,0,0,1,0,0,0,0,
5/20/2021,9,3143,14,T,0,0,1,0,0,0,1,0,0,
5/27/2021,9,3143,14,T,0,0,0,1,0,0,1,0,0,
6/4/2021,9,3143,14,T,0,0,0,0,0,1,1,0,0,
6/10/2021,9,3143,14,T,0,0,0,0,0,1,1,0,0,
6/16/2021,9,3143,14,T,0,0,0,0,0,0,1,1,0,
4/24/2021,14,3363,15,H,0,0,1,0,0,0,0,0,0,
4/24/2021,14,3556,15,H,0,0,1,0,0,0,0,0,0,
4/30/2021,14,3432,2,J,0,0,1,0,0,0,0,0,0,
4/30/2021,14,3661,7,I,0,0,0,1,0,0,0,0,0,
4/30/2021,14,3363,15,H,0,0,0,1,0,0,0,0,0,
4/30/2021,14,3556,15,H,1,0,0,1,0,0,0,0,0,
5/7/2021,14,3432,2,J,0,0,0,1,0,0,0,0,0,
5/7/2021,14,3661,7,I,0,0,0,0,1,0,0,0,0,
5/7/2021,14,3363,15,H,0,0,1,1,1,0,0,0,0,
5/7/2021,14,3556,15,H,0,0,0,1,0,1,0,0,0,
5/7/2021,14,3305,7,B,0,0,1,0,0,0,0,0,0,
5/7/2021,14,3360,8,D,0,0,1,0,0,0,0,0,0,
5/7/2021,14,3149,29,A,0,1,0,0,0,0,0,0,0,
5/12/2021,14,3432,2,J,0,0,0,1,0,0,0,0,0,
5/12/2021,14,3661,7,I,0,0,0,0,1,0,0,0,0,
5/12/2021,14,3363,15,H,0,0,1,1,1,0,0,0,0,
5/12/2021,14,3556,15,H,0,0,0,1,0,1,0,0,0,
5/12/2021,14,3305,7,B,0,0,0,0,0,1,0,0,0,
5/12/2021,14,3360,8,D,0,0,0,0,0,1,0,0,0,
5/12/2021,14,3149,29,A,0,0,0,1,0,0,0,0,0,
5/12/2021,14,3607,10,D,0,1,0,0,0,0,0,0,0,
5/20/2021,14,3432,2,J,0,0,0,0,0,1,0,0,0,
5/20/2021,14,3661,7,I,0,0,0,0,0,0,1,0,0,
5/20/2021,14,3363,15,H,0,0,0,0,2,0,1,0,0,
5/20/2021,14,3556,15,H,0,0,0,0,0,0,2,0,0,
5/20/2021,14,3305,7,B,0,0,0,0,0,1,0,0,0,
5/20/2021,14,3360,8,D,0,0,0,0,0,1,0,0,0,
5/20/2021,14,3149,29,A,0,0,0,0,1,0,0,0,0,
5/20/2021,14,3607,10,D,0,0,0,1,0,0,0,0,0,
5/27/2021,14,3432,2,J,0,0,0,0,0,0,1,0,0,
5/27/2021,14,3661,7,I,0,0,0,0,0,0,1,0,0,
5/27/2021,14,3363,15,H,0,0,0,0,0,0,3,0,0,
5/27/2021,14,3556,15,H,0,0,0,0,0,0,2,0,0,
5/27/2021,14,3305,7,B,0,0,0,0,0,0,1,0,0,
5/27/2021,14,3360,8,D,0,0,0,0,0,0,1,0,0,
5/27/2021,14,3149,29,A,0,0,0,0,0,0,1,0,0,
5/27/2021,14,3607,10,D,0,0,0,0,1,0,0,0,0,
6/4/2021,14,3432,2,J,0,0,0,0,0,0,1,0,0,
6/4/2021,14,3661,7,I,0,0,0,0,0,0,1,0,0,
6/4/2021,14,3363,15,H,0,0,0,0,0,0,2,1,0,
6/4/2021,14,3556,15,H,0,0,0,0,0,0,1,1,0,
6/4/2021,14,3305,7,B,0,0,0,0,0,0,1,0,0,
6/4/2021,14,3360,8,D,0,0,0,0,0,0,1,0,0,
6/4/2021,14,3149,29,A,0,0,0,0,0,0,1,0,0,
6/4/2021,14,3607,10,D,0,0,0,0,0,0,1,0,0,
6/10/2021,14,3432,2,J,0,0,0,0,0,0,1,0,0,
6/10/2021,14,3661,7,I,0,0,0,0,0,0,1,0,0,
6/10/2021,14,3363,15,H,0,0,0,0,0,0,2,1,0,
6/10/2021,14,3556,15,H,0,0,0,0,0,0,1,1,0,
6/10/2021,14,3305,7,B,0,0,0,0,0,0,1,0,0,
6/10/2021,14,3360,8,D,0,0,0,0,0,0,1,0,0,
6/10/2021,14,3149,29,A,0,0,0,0,0,0,1,0,0,
6/10/2021,14,3607,10,D,0,0,0,0,0,0,1,0,0,
6/16/2021,14,3432,2,J,0,0,0,0,0,0,1,0,0,
6/16/2021,14,3661,7,I,0,0,0,0,0,0,1,0,0,
6/16/2021,14,3363,15,H,0,0,0,0,0,0,2,1,0,
6/16/2021,14,3556,15,H,0,0,0,0,0,0,1,1,0,
6/16/2021,14,3305,7,B,0,0,0,0,0,0,1,0,0,
6/16/2021,14,3360,8,D,0,0,0,0,0,0,1,0,0,
6/16/2021,14,3149,29,A,0,0,0,0,0,0,1,0,0,
6/16/2021,14,3607,10,D,0,0,0,0,0,0,1,0,0,
4/30/2021,10,3190,1,B,0,0,0,1,0,0,0,0,0,
5/7/2021,10,3190,1,B,0,0,0,0,1,0,0,0,0,
5/11/2021,10,3190,1,B,0,0,0,0,1,0,0,0,0,
5/20/2021,10,3190,1,B,0,0,0,0,0,0,1,0,0,
5/27/2021,10,3190,1,B,0,0,0,0,0,0,1,0,0,
6/4/2021,10,3190,1,B,0,0,0,0,0,0,1,0,0,
6/10/2021,10,3190,1,B,0,0,0,0,0,0,1,0,0,
6/16/2021,10,3190,1,B,0,0,0,0,0,0,1,0,0,
4/30/2021,12,3135,7,G,0,0,0,1,0,0,0,0,0,
4/30/2021,12,3578,15,A,0,0,0,1,0,0,0,0,0,
4/30/2021,12,3536,18,A,0,0,0,1,0,0,0,0,0,
5/7/2021,12,3135,7,G,0,0,0,1,0,0,0,0,0,
5/7/2021,12,3578,15,A,0,1,0,1,0,0,0,0,0,
5/7/2021,12,3536,18,A,0,1,0,0,1,0,0,0,0,
5/12/2021,12,3135,7,G,0,1,0,1,0,0,0,0,0,
5/12/2021,12,3578,15,A,0,0,1,0,1,0,0,0,0,
5/12/2021,12,3536,18,A,0,0,1,0,1,0,0,0,0,
5/20/2021,12,3135,7,G,0,0,1,0,0,0,1,0,0,
5/20/2021,12,3578,15,A,0,0,0,0,1,0,1,0,0,
5/20/2021,12,3536,18,A,0,0,1,0,0,0,1,0,0,
5/27/2021,12,3135,7,G,0,0,0,0,0,1,1,0,0,
5/27/2021,12,3578,15,A,0,0,0,0,0,1,1,0,0,
5/27/2021,12,3536,18,A,0,0,0,0,0,1,1,0,0,
6/4/2021,12,3135,7,G,0,0,0,0,0,1,1,0,0,
6/4/2021,12,3578,15,A,0,0,0,0,0,1,1,0,0,
6/4/2021,12,3536,18,A,0,0,0,0,0,1,1,0,0,
6/10/2021,12,3135,7,G,0,0,0,0,0,0,1,1,0,
6/10/2021,12,3578,15,A,0,0,0,0,0,0,1,1,0,
6/10/2021,12,3536,18,A,0,0,0,0,0,0,1,1,0,
6/16/2021,12,3135,7,G,0,0,0,0,0,0,1,1,0,
6/16/2021,12,3578,15,A,0,0,0,0,0,0,1,1,0,
6/16/2021,12,3536,18,A,0,0,0,0,0,0,1,1,0,
